num_consumers,num_goods,type_market,noise_factor,target_eps,final_epsilon,total_num_samples,total_pruned_0,total_pruned_1,total_pruned_2
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,4023052,18,0,2
5,5,preferred_good_distribution,1.0,0.05,0.03809542512855401,5752583,15,1,0
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,3571870,20,0,0
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,4624628,18,0,0
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,4624628,18,0,0
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,4173446,16,2,2
5,5,preferred_good_distribution,1.0,0.05,0.03809542512855401,5902977,15,0,1
5,5,preferred_good_distribution,1.0,0.05,0.03809542512855401,5902977,13,3,0
5,5,preferred_good_distribution,1.0,0.05,0.037935042898760894,4850219,15,3,0
5,5,preferred_good_distribution,1.0,0.05,0.037763557942958124,4023052,18,0,2
5,5,preferred_good_distribution,2.0,0.2,0.15104971221961536,265700,20,0,0
5,5,preferred_good_distribution,2.0,0.2,0.15237714124404972,489444,12,0,4
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,383168,11,7,0
5,5,preferred_good_distribution,2.0,0.2,0.15268292528538827,511819,10,3,2
5,5,preferred_good_distribution,2.0,0.2,0.1535471249943011,578940,12,0,0
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,388762,10,8,0
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,405541,13,2,3
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,388760,14,2,2
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,422322,12,2,4
5,5,preferred_good_distribution,2.0,0.2,0.15297950890572354,500630,14,0,0
5,5,preferred_good_distribution,2.0,0.2,0.15297950890572354,517412,11,3,0
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,344010,18,0,0
5,5,preferred_good_distribution,2.0,0.2,0.15104971221961536,299262,18,0,2
5,5,preferred_good_distribution,2.0,0.2,0.1517356315194633,360792,15,3,0
5,5,preferred_good_distribution,2.0,0.2,0.1535471249943011,662846,5,3,4
5,5,preferred_good_distribution,2.0,0.15,0.1145150729994529,909843,12,0,3
5,5,preferred_good_distribution,2.0,0.15,0.11594716681466136,1347360,6,1,1
5,5,preferred_good_distribution,2.0,0.15,0.1145150729994529,929732,8,5,2
5,5,preferred_good_distribution,2.0,0.15,0.1145150729994529,1068942,6,1,8
5,5,preferred_good_distribution,2.0,0.15,0.1145150729994529,919787,11,1,3
5,5,preferred_good_distribution,2.0,0.15,0.11428572920249264,790520,14,1,1
5,5,preferred_good_distribution,2.0,0.15,0.11380458481255143,730859,14,0,4
5,5,preferred_good_distribution,2.0,0.15,0.11329013240376373,512101,16,4,0
5,5,preferred_good_distribution,2.0,0.15,0.11380458481255143,681143,11,7,0
5,5,preferred_good_distribution,2.0,0.15,0.11613070676010154,1436852,5,0,2
5,5,preferred_good_distribution,2.0,0.15,0.11428572920249264,919788,9,2,5
5,5,preferred_good_distribution,2.0,0.15,0.11380458481255143,611535,18,0,0
5,5,preferred_good_distribution,2.0,0.15,0.11428572920249264,870071,8,6,2
5,5,preferred_good_distribution,2.0,0.15,0.11329013240376373,492213,18,2,0
5,5,preferred_good_distribution,2.0,0.15,0.11380458481255143,710973,12,4,2
5,5,preferred_good_distribution,2.0,0.1,0.07552654394809936,1062730,20,0,0
5,5,preferred_good_distribution,2.0,0.1,0.07619027329308588,1689174,16,0,0
5,5,preferred_good_distribution,2.0,0.1,0.07586951126252559,1510190,12,6,0
5,5,preferred_good_distribution,2.0,0.1,0.07552654394809936,1062730,20,0,0
5,5,preferred_good_distribution,2.0,0.1,0.07704356505959538,2807824,6,2,2
5,5,preferred_good_distribution,2.0,0.1,0.0767752782416782,2360364,10,2,0
5,5,preferred_good_distribution,2.0,0.1,0.07634316873060386,1957650,12,2,1
