num_consumers,num_goods,type_market,noise_scale,target_eps,final_epsilon,total_num_samples,total_pruned_0,total_pruned_1,total_pruned_2
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,9174390,38,2,3
5,10,uniform_random_distribution,2.5,0.05,0.037447062020673764,9066456,41,0,1
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,8202984,39,3,2
5,10,uniform_random_distribution,2.5,0.05,0.03731852005970558,6476040,45,0,0
5,10,uniform_random_distribution,2.5,0.05,0.03736217990110742,7663314,40,4,0
5,10,uniform_random_distribution,2.5,0.05,0.03740501734571008,8526786,40,2,1
5,10,uniform_random_distribution,5.0,0.1,0.07551568014146175,5478814,30,4,0
5,10,uniform_random_distribution,5.0,0.1,0.07480978440328873,2991993,40,3,0
5,10,uniform_random_distribution,5.0,0.1,0.07489387347188264,3652555,37,1,4
5,10,uniform_random_distribution,5.0,0.1,0.07472410980072154,3030851,37,5,2
5,10,uniform_random_distribution,5.0,0.1,0.07513717454731246,4079977,36,3,0
5,10,uniform_random_distribution,5.0,0.1,0.0749764331452109,3691412,36,4,1
5,10,uniform_random_distribution,5.0,0.1,0.07521545481064723,4507399,35,1,2
5,10,uniform_random_distribution,5.0,0.1,0.07513717454731246,4546257,32,3,4
5,10,uniform_random_distribution,5.0,0.1,0.0749764331452109,3652555,37,3,1
5,10,uniform_random_distribution,5.0,0.1,0.07489387347188264,3691412,36,2,4
5,10,uniform_random_distribution,5.0,0.1,0.07529240309218789,4857110,30,6,1
5,10,uniform_random_distribution,5.0,0.1,0.07489387347188264,3574842,37,2,3
5,10,uniform_random_distribution,5.0,0.1,0.07489387347188264,3225132,40,2,0
5,10,uniform_random_distribution,5.0,0.1,0.07489387347188264,3574842,37,2,3
5,10,uniform_random_distribution,5.0,0.1,0.0749764331452109,3730269,35,5,1
5,10,uniform_random_distribution,5.0,0.1,0.0749764331452109,3574841,39,1,1
5,10,uniform_random_distribution,5.0,0.1,0.07521545481064723,4546256,34,2,2
5,10,uniform_random_distribution,5.0,0.1,0.07529240309218789,4973679,31,3,3
5,10,uniform_random_distribution,5.0,0.1,0.0750575166601369,3846837,38,1,1
5,10,uniform_random_distribution,5.0,0.1,0.07521545481064723,4585113,33,3,2
5,10,uniform_random_distribution,5.0,0.075,0.05610742855035569,6217020,35,4,4
5,10,uniform_random_distribution,5.0,0.075,0.056469393149244256,8772906,32,2,3
5,10,uniform_random_distribution,5.0,0.075,0.05629322804184728,7045956,37,1,2
5,10,uniform_random_distribution,5.0,0.075,0.05623241530783649,6078864,41,0,0
5,10,uniform_random_distribution,5.0,0.075,0.05641168184526106,7667658,36,2,0
5,10,uniform_random_distribution,5.0,0.075,0.05641168184526106,8082126,34,2,2
5,10,uniform_random_distribution,5.0,0.075,0.05604317249507548,4835460,43,0,1
5,10,uniform_random_distribution,5.0,0.075,0.05617049545324322,5664396,41,1,0
5,10,uniform_random_distribution,5.0,0.075,0.05641168184526106,7874892,35,2,1
5,10,uniform_random_distribution,5.0,0.075,0.05610742855035569,5249928,41,2,0
5,10,uniform_random_distribution,5.0,0.075,0.05604317249507548,5388084,37,5,2
5,10,uniform_random_distribution,5.0,0.075,0.05617049545324322,7184112,33,2,7
5,10,uniform_random_distribution,5.0,0.075,0.05604317249507548,5388084,39,2,3
5,10,uniform_random_distribution,5.0,0.075,0.05629322804184728,6700566,38,2,0
5,10,uniform_random_distribution,5.0,0.075,0.05629322804184728,6976878,36,3,1
5,10,uniform_random_distribution,5.0,0.075,0.05604317249507548,5180850,40,2,2
5,10,uniform_random_distribution,5.0,0.075,0.05641168184526106,7805814,36,1,1
5,10,uniform_random_distribution,5.0,0.075,0.05641168184526106,8013048,35,1,2
5,10,uniform_random_distribution,5.0,0.075,0.05604317249507548,5042694,40,3,1
5,10,uniform_random_distribution,5.0,0.075,0.05617049545324322,6078864,39,1,2
5,10,uniform_random_distribution,5.0,0.05,0.037362235190299395,11346030,42,0,2
5,10,uniform_random_distribution,5.0,0.05,0.03744711743547576,13055701,39,3,0
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,11967728,42,0,1
5,10,uniform_random_distribution,5.0,0.05,0.037362235190299395,10568907,43,1,0
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,11656879,42,1,0
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,11812304,41,2,0
5,10,uniform_random_distribution,5.0,0.05,0.03764638320717722,18806410,34,2,1
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,11501454,43,0,0
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,12434003,39,3,1
5,10,uniform_random_distribution,5.0,0.05,0.03731857528428898,10568908,41,2,2
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,12434003,39,3,1
5,10,uniform_random_distribution,5.0,0.05,0.03731857528428898,10258059,41,3,1
5,10,uniform_random_distribution,5.0,0.05,0.03752893942443154,16319617,36,1,3
5,10,uniform_random_distribution,5.0,0.05,0.037362235190299395,11501455,41,1,2
5,10,uniform_random_distribution,5.0,0.05,0.03731857528428898,9636360,43,2,0
5,10,uniform_random_distribution,5.0,0.05,0.03752893942443154,15387069,38,1,1
5,10,uniform_random_distribution,5.0,0.05,0.03740507269829364,12434002,41,0,2
5,10,uniform_random_distribution,5.0,0.05,0.037362235190299395,10879756,43,0,1
5,10,uniform_random_distribution,5.0,0.05,0.03744711743547576,13055701,39,3,0
5,10,uniform_random_distribution,5.0,0.05,0.037362235190299395,12744853,37,3,4
5,10,preferred_good_distribution,1.0,0.1,0.07643235812867266,5265792,13,2,5
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3009024,33,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3009024,33,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3197088,24,9,0
5,10,preferred_good_distribution,1.0,0.1,0.07463708012393956,1253760,45,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3009024,33,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07606231019667573,4158304,24,0,2
5,10,preferred_good_distribution,1.0,0.1,0.07544276820819874,3238880,24,4,7
5,10,preferred_good_distribution,1.0,0.1,0.07529269535092739,2674688,33,0,4
5,10,preferred_good_distribution,1.0,0.1,0.07593183147964075,3928448,25,0,3
5,10,preferred_good_distribution,1.0,0.1,0.07505780800712952,2235872,28,12,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3009024,33,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07505780800712952,1985120,40,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07463708012393956,1253760,45,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3009024,33,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07505780800712952,1985120,40,0,0
5,10,preferred_good_distribution,1.0,0.1,0.07660647596678506,5537440,14,0,3
5,10,preferred_good_distribution,1.0,0.1,0.07463708012393956,1358240,40,5,0
5,10,preferred_good_distribution,1.0,0.1,0.07558800814984193,3176192,25,8,0
5,10,preferred_good_distribution,1.0,0.1,0.07586514003050016,4012032,17,8,4
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5832367,20,13,0
5,10,preferred_good_distribution,1.0,0.075,0.057141778124720405,7689790,24,0,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5349430,33,0,0
5,10,preferred_good_distribution,1.0,0.075,0.05629331391199429,3789193,33,7,0
5,10,preferred_good_distribution,1.0,0.075,0.055977768235551256,2228950,45,0,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5572324,27,6,0
5,10,preferred_good_distribution,1.0,0.075,0.055977768235551256,2228950,45,0,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5646622,25,8,0
5,10,preferred_good_distribution,1.0,0.075,0.05629331391199429,3529150,40,0,0
5,10,preferred_good_distribution,1.0,0.075,0.05629331391199429,4309272,33,0,7
5,10,preferred_good_distribution,1.0,0.075,0.055977768235551256,2228950,45,0,0
5,10,preferred_good_distribution,1.0,0.075,0.056898812476760416,6612483,25,3,1
5,10,preferred_good_distribution,1.0,0.075,0.05629331391199429,3863491,31,9,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5498026,29,4,0
5,10,preferred_good_distribution,1.0,0.075,0.05709457082229324,7504048,23,2,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5943811,23,7,3
5,10,preferred_good_distribution,1.0,0.075,0.055977768235551256,2749034,35,8,2
5,10,preferred_good_distribution,1.0,0.075,0.05646947928811495,4977946,31,0,6
5,10,preferred_good_distribution,1.0,0.075,0.05629331391199429,3677746,36,4,0
5,10,preferred_good_distribution,1.0,0.075,0.05669096372168576,5349430,33,0,0
5,10,preferred_good_distribution,1.0,0.05,0.037794004074920964,12036096,33,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,8107648,38,2,0
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,8525568,33,7,0
5,10,preferred_good_distribution,1.0,0.05,0.037794004074920964,12286848,30,3,0
5,10,preferred_good_distribution,1.0,0.05,0.03744708209183486,7940480,34,5,3
5,10,preferred_good_distribution,1.0,0.05,0.03731854006196978,5015040,45,0,0
5,10,preferred_good_distribution,1.0,0.05,0.037794004074920964,12036096,33,0,0
5,10,preferred_good_distribution,1.0,0.05,0.037794004074920964,12036096,33,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03731854006196978,5767296,40,3,2
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,7940480,40,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03731854006196978,5015040,45,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03731854006196978,6268800,40,0,5
5,10,preferred_good_distribution,1.0,0.05,0.03736219992677275,6603136,40,0,4
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,8107648,38,2,0
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,7940480,40,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03772138410409937,12370432,27,3,5
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,7940480,40,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03731854006196978,5015040,45,0,0
5,10,preferred_good_distribution,1.0,0.05,0.03752890400356476,7940480,40,0,0
5,10,preferred_good_distribution,1.0,0.05,0.037794004074920964,12036096,33,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07558796763562817,4182467,26,5,2
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07529265499499754,3507877,31,2,4
5,10,preferred_good_distribution,2.5,0.1,0.07558796763562817,3885645,33,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07513742593078011,3238041,33,0,6
5,10,preferred_good_distribution,2.5,0.1,0.07558796763562817,4506270,24,2,7
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,3076140,33,1,6
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07572866872909602,4776106,22,4,5
5,10,preferred_good_distribution,2.5,0.1,0.07660643490668548,7069707,15,0,2
5,10,preferred_good_distribution,2.5,0.1,0.07558796763562817,4074531,30,1,2
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2752338,33,7,0
5,10,preferred_good_distribution,2.5,0.1,0.07558796763562817,3885645,33,0,0
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07618905363362863,5855450,14,10,0
5,10,preferred_good_distribution,2.5,0.1,0.07618905363362863,5963384,14,8,2
5,10,preferred_good_distribution,2.5,0.1,0.0750577677770963,2563450,40,0,0
5,10,preferred_good_distribution,2.5,0.1,0.07572866872909602,5234829,15,6,10
5,10,preferred_good_distribution,2.5,0.075,0.055977585604427324,2878285,45,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05629313025138198,4557270,40,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,7435530,26,5,2
5,10,preferred_good_distribution,2.5,0.075,0.05629313025138198,4557270,40,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05629313025138198,4557270,40,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05604307513899719,4461328,34,2,8
5,10,preferred_good_distribution,2.5,0.075,0.05629313025138198,4557270,40,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05629313025138198,4557270,40,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,7051762,30,3,0
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,6907849,33,0,0
5,10,preferred_good_distribution,2.5,0.075,0.0564692950527516,7291617,23,3,11
5,10,preferred_good_distribution,2.5,0.075,0.0564692950527516,6332197,25,10,2
5,10,preferred_good_distribution,2.5,0.075,0.05689862684066951,8442921,27,1,1
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,6907849,33,0,0
5,10,preferred_good_distribution,2.5,0.075,0.055977585604427324,3262053,39,5,1
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,7099733,29,4,0
5,10,preferred_good_distribution,2.5,0.075,0.05669077876371498,6907849,33,0,0
5,10,preferred_good_distribution,2.5,0.075,0.0564692950527516,6140313,33,0,4
5,10,preferred_good_distribution,2.5,0.075,0.055977585604427324,2878285,45,0,0
5,10,preferred_good_distribution,2.5,0.075,0.05604307513899719,3789734,40,0,4
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,6476040,45,0,0
5,10,preferred_good_distribution,2.5,0.05,0.03786433436454801,18456714,24,4,3
5,10,preferred_good_distribution,2.5,0.05,0.03760785322800703,13167948,31,4,3
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,6476040,45,0,0
5,10,preferred_good_distribution,2.5,0.05,0.03821615858094901,26443830,14,4,2
5,10,preferred_good_distribution,2.5,0.05,0.03760785322800703,11980674,36,2,0
5,10,preferred_good_distribution,2.5,0.05,0.03752888388854815,10577532,37,3,0
5,10,preferred_good_distribution,2.5,0.05,0.03768415748987318,14247288,33,0,3
5,10,preferred_good_distribution,2.5,0.05,0.03752888388854815,11333070,34,4,2
5,10,preferred_good_distribution,2.5,0.05,0.03764632749749877,13815552,33,0,4
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,7015710,40,5,0
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,7231578,42,1,2
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,6476040,45,0,0
5,10,preferred_good_distribution,2.5,0.05,0.037793983817814084,15542496,33,0,0
5,10,preferred_good_distribution,2.5,0.05,0.03731852005970558,7015710,42,2,1
5,10,preferred_good_distribution,2.5,0.05,0.03752888388854815,10577532,37,3,0
5,10,preferred_good_distribution,2.5,0.05,0.03775796639564028,15110760,33,0,1
5,10,preferred_good_distribution,2.5,0.05,0.03740501734571008,8095050,42,1,0
5,10,preferred_good_distribution,2.5,0.05,0.03752888388854815,10253730,40,0,0
5,10,preferred_good_distribution,2.5,0.05,0.037793983817814084,16621836,29,1,3
5,10,preferred_good_distribution,5.0,0.1,0.07480978440328873,3069707,38,5,0
5,10,preferred_good_distribution,5.0,0.1,0.07472410980072154,2836568,38,6,0
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3691410,40,0,0
5,10,preferred_good_distribution,5.0,0.1,0.07489387347188264,3419416,37,4,1
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3691410,40,0,0
5,10,preferred_good_distribution,5.0,0.1,0.07521545481064723,4818252,33,0,5
5,10,preferred_good_distribution,5.0,0.1,0.07521545481064723,4779398,28,8,2
5,10,preferred_good_distribution,5.0,0.1,0.07558771474480602,5595382,33,0,0
5,10,preferred_good_distribution,5.0,0.1,0.0746367904100589,2331430,45,0,0
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,4079980,30,10,0
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3691410,40,0,0
5,10,preferred_good_distribution,5.0,0.1,0.07593153674000828,7149646,25,2,1
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3963409,33,7,0
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,4002266,32,8,0
5,10,preferred_good_distribution,5.0,0.1,0.07558771474480602,5595382,33,0,0
5,10,preferred_good_distribution,5.0,0.1,0.07618879873178361,8626198,15,6,3
5,10,preferred_good_distribution,5.0,0.1,0.0746367904100589,2331430,45,0,0
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3691410,40,0,0
5,10,preferred_good_distribution,5.0,0.1,0.07529240309218789,4973678,33,0,4
5,10,preferred_good_distribution,5.0,0.1,0.0750575166601369,3691410,40,0,0
5,10,preferred_good_distribution,5.0,0.075,0.05629322804184728,7045956,33,7,0
5,10,preferred_good_distribution,5.0,0.075,0.05629322804184728,7322268,31,8,1
5,10,preferred_good_distribution,5.0,0.075,0.05597768284673946,4213758,44,1,0
5,10,preferred_good_distribution,5.0,0.075,0.05629322804184728,6562410,40,0,0
5,10,preferred_good_distribution,5.0,0.075,0.05699802970772026,14575458,14,7,6
5,10,preferred_good_distribution,5.0,0.075,0.05597768284673946,4144680,45,0,0
5,10,preferred_good_distribution,5.0,0.075,0.05641168184526106,9463686,26,4,8
5,10,preferred_good_distribution,5.0,0.075,0.057539030673928515,18651060,15,0,0
5,10,preferred_good_distribution,5.0,0.075,0.05597768284673946,4144680,45,0,0
5,10,preferred_good_distribution,5.0,0.075,0.05629322804184728,6562410,40,0,0
5,10,preferred_good_distribution,5.0,0.075,0.056469393149244256,9601842,26,5,6
5,10,preferred_good_distribution,5.0,0.075,0.05597768284673946,4144680,45,0,0
5,10,preferred_good_distribution,5.0,0.075,0.056690877244961434,9947232,33,0,0
